Sample Label,Species,GROUPS,Fresh (0) Spent (1) MEDIAblank (2) buffer blank (3),Spent media species,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
360.361.3,360,2,1,361,3,2939.488629,336495.4407,426579.446,453827.8522,1557829.667,668717.6477,440727.1238,69546.88709,186280.2594,192779.8165,926943.3417,26324.81732,667720.5486,197233.826,318592.74,96040.87986,186617.5186,199853.1277,55497.8869,153907.1772,260210.7264,249728.8432,67155.12591,155024.7783,34873.41666,130039.9447,610621.1734,47082.03101,44684.59588,56065.74298,118283.6047,110852.966,159766.4084,160669.9765,101546.9512,54245.40017,172076.4427,93354.84467,473035.1837,349309.2313,2750.644957,9047.886063,1531.130575,1500.253896,485.3692401,1152.933794,8132.352428,10974.433,1878.799103,1687.186497,1828.422576,1036.420706,356.4275723,2321.437418,1235.328542,4168.207973,672.967981,4013.337705,2407.21929,53.11499298,320.4027922,79603.79652,86403.0878,41926.06453,81741.32351,69442.38638,239383.527,7287.950426,5821.383788,9071.834627,7346.920707,15022.09366,4671.846676,16073.92509,3142.291261,1752.996153,13303.31053,4832.284269,3860.660941,2834.834341,2506.732893,20064.59235,1680.608417,4096.248756,1060.04161
360.492.4,360,2,1,492,4,3108.81344,323589.4681,485229.7917,485389.3297,1687035.034,763732.8,478825.2071,66623.87839,76323.96682,258455.8983,479113.4302,17340.87225,747115.0861,245081.7496,431994.5975,105617.8542,199442.5706,223257.42,59242.43281,33783.71759,291987.3527,303885.8813,76540.47262,167196.6577,35398.46364,136302.1288,668850.1304,49457.50253,44220.58057,144106.7662,117700.5322,123905.9737,183166.1368,184131.8332,118555.539,64698.89792,189191.2234,54092.60967,510244.703,360138.813,2673.189598,8207.410305,74849.91188,851.5314688,170.4713516,6329.920786,11005.38566,15829.98644,4472.167092,2532.982208,1093.797535,421.4881995,253.1212269,12183.0388,671.5742113,1180.24211,173.8731327,999.8710107,146.9960901,109.8505093,34.54478451,75215.70253,97927.98679,46181.94759,84968.32051,66514.78917,263233.0439,7433.803847,6426.682215,47800.30658,11387.88388,8532.054654,4051.55936,17754.04345,2409.615705,1393.706174,14648.66562,8992.218068,1800.967117,9064.972286,1506.830962,62971.04367,1023.393731,4059.698905,802.7988762
361.492.4,361,3,1,492,4,3155.27144,341699.566,478486.6746,469941.0944,1667875.712,714667.3139,489673.0855,70348.1212,305566.3621,227513.0701,897744.9699,20497.68018,746051.2853,251543.0614,345888.1143,104107.7923,197173.6659,222723.2355,58229.38142,45742.12598,289913.0843,288537.9562,74562.2083,160029.0106,35808.88246,135175.3394,650313.7802,46547.14205,44932.50238,58278.60637,137422.6037,126730.7057,178768.3459,179606.4355,116657.8231,50290.25329,180389.3971,88321.16241,486172.4965,357437.8252,2721.098605,20441.63874,692.8418646,1268.23083,1851.521817,531.5051373,9512.14015,10570.51777,2712.66664,2773.943019,1061.354941,338.9666556,263.8318465,2833.943734,618.7606051,1225.463517,114.0397345,1108.714811,206.5154777,41.4487406,78.22976473,78014.51431,97498.31509,47447.70259,84845.22824,68027.62672,257270.1109,7030.290378,6041.120088,10888.52504,9193.872175,15524.0442,5017.093805,24749.81857,3177.093891,1902.862886,20546.12362,3031.329734,2071.694646,2528.449061,1806.462858,13622.65499,1219.968343,3877.898416,946.8467906
500.500.4,500,5,1,500,4,2962.910639,304503.8229,482738.9615,444497.1258,1419322.79,638498.4122,404361.6425,56083.01602,127009.4262,178796.047,258222.4527,22875.4944,612609.4548,241953.6341,233664.4481,86250.68409,167539.1616,182968.7719,52548.91703,35389.888,233280.6684,228654.4823,61115.43374,144039.9991,30353.30956,114781.1571,560637.864,38952.12007,41161.47854,137760.5318,109374.4621,104724.7892,147508.6141,148001.1309,93509.5267,61859.13788,166256.8023,33738.70204,440055.838,324761.8782,4137.910424,7504.207639,67757.89056,10366.44416,709.739829,4307.450543,7509.358945,14578.30333,2471.924888,1433.959476,1844.842526,5815.737462,360.6929903,2740.521096,8872.72944,7500.951368,359.2613841,7368.312614,2553.731199,162.3323653,54.57287076,71791.11293,73430.49916,16754.9324,76692.1668,64319.39673,215846.4446,16667.20601,5870.168664,12821.8199,9495.721327,14030.97326,7526.569647,4137.661742,5820.39599,6202.2011,3213.602793,4403.222229,3453.517147,8218.924855,2101.581535,12047.87798,881.1729116,3165.209847,520.4633977
502.356.2,502,6,1,356,2,3720.02655,584145.6072,628819.6516,1251608.275,1082813.263,415635.3241,224257.2685,1326210.763,206100.5606,212017.4454,115200.68,24947.23395,233836.4261,351352.2915,492199.1228,217832.0468,304778.0848,206745.3498,304807.6855,47868.26383,332272.871,337780.5499,68691.11266,163408.8378,38610.10627,134162.2573,647371.7193,40212.07303,22241.56172,58683.61756,138155.106,43938.42619,74691.68247,75799.55271,65859.91965,46822.01462,186358.4187,34657.25385,513910.5332,311078.2491,4627.046205,8585.069999,1820.770816,2375.305637,573.2489654,2800.964504,4635.782736,18740.94695,2669.520846,1660.708061,2073.792828,3572.902724,423.840186,3746.673175,5543.734863,5866.659133,691.0917514,5714.092845,2645.509412,92.93423931,80.81818801,87383.16119,86503.39325,42049.76659,88566.62992,74033.4586,248760.4525,7630.44554,6578.112222,10990.40821,8051.204623,21954.5307,9582.249943,6387.607832,7464.89323,3846.190724,4435.309535,5859.226172,4301.216074,6671.935336,2517.895478,6597.051455,1583.481444,3942.9561,1152.982988
356.361.3,356,1,1,361,3,3344.435057,387175.6442,485728.5624,520004.1947,1776868.861,767342.2532,494358.251,90911.26609,63929.84994,214452.2431,1064525.004,30022.32769,750085.2806,232944.3473,361984.4943,109356.0638,212589.3643,227253.6708,64813.8535,35038.2368,294850.0733,287048.1546,76878.26483,176670.7853,39476.22704,149913.2015,696188.7297,51458.97195,49099.20945,63723.53061,121350.0049,123365.8252,179520.6356,181118.0564,115434.0801,65064.24243,194675.5243,113740.9117,550864.2832,400562.4987,3120.038074,9793.157093,1445.236127,1713.259263,867.5115557,1078.687169,9293.023049,12345.0676,2167.674555,1787.065118,2175.306944,1103.340706,372.2161239,2452.165633,1397.887738,4635.177168,566.8370392,4493.420822,2698.97315,127.2499441,55.60840461,92783.87813,98321.56761,47643.81015,93292.06124,79605.98258,272818.3401,8160.846347,6506.225375,9367.910285,7683.525442,16996.78713,12199.39209,19984.37192,3851.955132,2187.125093,15162.75533,5648.628553,4652.835108,3377.785431,2792.236664,22743.04329,1941.277783,4522.288063,1290.939687
492.492.2,492,4,1,492,2,2287.248048,196325.0819,432202.8446,329687.7646,937749.4855,426128.1823,260508.3549,35607.20414,45829.61707,122383.1478,172530.0285,11432.36047,436249.4717,264745.911,144420.704,58783.47876,112943.0227,129561.9053,33159.02409,22550.25819,169611.6401,168370.0715,42582.41984,98961.05377,19603.18481,78470.6829,371821.4478,23463.48508,25612.89848,33556.06082,81733.19683,68894.72571,100725.9076,100160.4773,62623.60576,22459.80392,107029.6698,20352.71002,292120.6001,200872.525,2667.007048,5032.517143,704.5461666,825.4069561,322.2897444,4331.732252,5258.596806,8023.041905,2309.835862,1643.173381,554.6847386,460.3688706,178.3025395,5977.156976,684.6505172,970.0300301,257.2817565,868.8580237,202.1392965,49.49843777,117.7912094,43226.22374,52838.24898,25592.29764,48276.24225,38312.80057,143692.3731,5747.692178,14319.61576,11736.89304,6479.827191,4889.580452,2296.523779,9735.365817,1414.019101,718.1977304,8797.286059,4396.343156,930.3847469,4370.267916,908.4490793,2603.048102,494.4299718,1430.989353,1402.381588
500.361.3,500,5,1,361,3,3234.623022,375258.6624,475864.8532,503871.1727,1733719.775,747223.6554,484649.7298,77155.12076,151715.4545,220780.0419,1037561.761,29526.79402,734168.7514,226797.3301,351950.9997,105967.8829,206852.8202,221277.1663,61274.84537,42078.21487,287820.6209,279500.0686,74937.86371,172370.1999,38430.82837,146211.605,678786.6565,51450.32649,48803.96826,62356.35023,123056.3596,121668.9414,176000.9808,177454.7859,113259.218,62455.3154,190250.8367,108346.6043,536163.6458,390951.435,2904.222276,9853.731117,1336.610148,1851.027259,672.4428676,1130.896408,9149.063695,12580.41112,2144.560072,1799.780813,2068.006906,1137.489876,370.5152389,2421.222709,1432.216957,4641.441702,444.0156112,4530.016226,2702.095675,276.3068623,53.61928818,90561.38731,95803.76748,45945.73249,91819.19348,77711.27486,266068.3622,8091.655779,6938.199295,10100.36619,7632.675084,16218.7234,6687.693573,18942.1807,3619.291653,2163.320744,15088.84766,5444.699403,4580.384125,3291.819156,2727.418829,22167.0483,1772.358756,4459.504979,1249.410757
360.500.3,360,2,1,500,3,3975.681851,402035.6638,640048.9017,577754.4685,1863382.783,824996.5837,542148.7951,80031.67363,327138.3739,225177.5928,366734.6961,28725.94361,808701.4882,337424.7507,295865.6962,113596.9402,218636.3296,238013.4605,68583.51011,43809.21477,309083.5023,302740.2645,80748.31127,186438.916,41248.7889,151783.6467,737467.4471,50803.77907,49029.65167,180620.0564,131450.6796,139334.4165,196873.6994,198070.6337,123459.8814,77916.45634,219135.7897,48913.46596,572005.3502,427763.4843,5312.975528,10115.35096,88818.25996,11928.82647,700.0578689,5389.605929,9859.434007,21339.15174,3708.066729,2021.456043,2370.6189,6965.861526,551.8630196,3692.125231,11637.78944,9696.433545,514.0647687,9438.65936,3280.318604,496.1193433,276.2928663,94196.11188,98987.92155,20913.28365,100241.2955,82833.18324,284736.386,20210.91399,8143.412357,12330.26672,8746.905142,19142.46281,10753.6905,6021.135014,8334.795606,4307.888843,4189.578638,5780.262513,4747.425953,10681.1179,2752.118077,18107.52573,1083.637305,3979.353702,840.1477194
492.492.4,492,4,1,492,4,3419.38586,287294.8652,614410.5085,470434.0314,1384137.868,617940.3339,388678.7057,54493.84298,76902.02834,176342.2115,257385.5515,15935.59613,647527.4418,385767.38,196757.7642,86693.04323,163383.3113,189369.0156,48563.24616,33419.39734,263015.6502,244719.8399,62754.66673,138219.695,29541.83456,112757.328,537936.9564,38770.48306,37738.34244,49969.5472,117606.4089,101055.7752,147476.0612,147891.6353,93458.1962,35756.1687,157030.1333,34128.36738,423891.4807,294956.3235,3828.592167,7564.48933,1162.97108,1130.749791,231.3913195,5428.759005,7492.883692,12277.22497,3562.175414,2371.528299,846.8631549,507.1293772,273.0815526,9514.128996,841.618731,1128.206252,284.7062642,985.928317,51.11714732,102.8819624,164.5217431,64161.10377,79251.63136,37107.21722,70172.08205,55321.62208,211175.8548,6078.012542,5556.058671,29504.16914,12013.11681,7413.701993,3686.982069,13578.37344,2065.041141,1222.10012,11335.55756,7897.851413,1435.119882,7723.436415,1490.087817,3852.92782,908.7591257,1668.839309,2084.153014
492.360.1,492,4,1,360,1,3733.825995,330722.4367,662701.7632,492395.0841,1704011.979,800713.3849,574236.9131,76960.87644,199813.5717,217913.1981,565667.6195,15690.37185,857419.8151,420663.7379,313086.9948,107419.5531,199388.0784,247277.1438,59342.49391,45309.92573,277247.4135,299700.3273,80618.4368,163947.0159,36643.95595,138231.2593,682133.3504,45058.59419,48590.897,59462.39926,161908.7993,149248.9078,220479.0817,221332.7979,132648.535,41061.61916,186091.8919,57414.37849,444329.2601,366749.7251,2757.124601,24228.05288,769.1891874,1332.484593,2661.492455,1195.451103,13929.15627,10860.21673,2806.4831,3359.06066,378.611445,307.2231244,93.74917042,3907.829107,441.5170514,631.0710708,133.6037919,514.6732393,145.3302322,-46.34923044,12.31584548,66101.54729,112999.1893,58050.06293,90703.92892,64549.37658,278643.1748,7531.038234,5074.273707,11913.70557,16162.30197,8327.901439,4882.944304,24175.78097,2836.301483,1741.190487,20098.25938,2804.719564,1856.03622,2655.241284,1760.069543,5835.057762,1117.16608,4057.369686,1119.234903
360.4,360,2,0,0,4,2722.234823,291280.0213,338525.4281,344672.7026,1515200.887,715923.763,514612.1499,55691.43695,95701.8784,192146.9261,531377.9343,18211.79956,759926.0764,145780.9027,256655.0237,92361.61819,176347.7743,223289.0347,49843.00773,31837.05085,230806.5595,237201.03,73121.52874,150874.2733,31361.52629,129478.2811,618921.7874,36954.61364,41024.3475,131652.4931,149402.5066,142875.5893,203998.5906,204373.4219,120142.715,63491.92317,169129.9666,53416.38807,378493.7783,338747.2634,2405.104326,16912.47097,69252.8709,2974.946978,1749.574737,626.0917731,5032.776708,18075.40986,3016.004596,3416.595507,591.7352262,1413.423851,246.2904468,3206.270237,1517.210017,2858.572135,1735.954706,2600.317792,238.4925232,21.26652281,437.2284141,56773.29132,102171.5748,52428.05005,83354.56419,58431.35882,250941.929,6837.572782,5692.159372,51391.23198,9905.844687,7632.126192,4022.090055,19217.51949,2488.245271,1327.121501,14508.95271,4348.7515,1705.016167,1756.523644,3206.034392,6034.488393,2826.227722,3630.160011,1036.902387
361.500.3,361,3,1,500,3,2684.714748,274137.6957,429741.3285,392349.4931,1308751.111,574763.3449,386431.279,53037.23819,253670.4344,182676.7884,699544.3257,21104.64405,574792.1414,219768.669,234379.3372,77854.23364,151868.2283,169517.2741,48071.53198,38058.38098,211850.8206,209470.5578,57053.26747,129577.9845,27570.92427,105501.1804,516544.7415,36332.54908,36380.03666,47354.22887,110733.0486,99264.31762,138610.5902,138702.4485,87746.91244,44913.99731,149789.1427,77178.72489,383966.6087,292109.458,2426.344742,10797.62059,983.3680298,1948.639952,1062.887583,1408.235906,7648.07049,10028.09367,1704.775302,1429.999664,1681.667393,1344.476506,317.4293664,2454.98197,1596.290042,6892.343302,397.8043676,6712.931618,2300.05258,448.2763426,50.14728972,63022.90344,70837.89112,15098.07043,68625.92135,58711.74276,200172.6482,14687.00679,5765.606827,7928.191268,7107.371515,13014.97602,12162.6024,5261.992181,9850.306938,1069.966989,3002.722189,4050.74791,3179.569817,2226.867801,1967.966469,16349.77514,886.4793096,3030.450414,746.0499555
356.360.R2.1,356,1,1,360R,1,7637.12823,961783.6908,1057356.047,1231816.127,3648405.127,1650149.845,1124673.507,2178690.959,714413.7536,412239.6535,583409.9655,48882.99805,573273.5644,609560.4244,1649585.959,291311.6376,500851.3573,583809.7155,695521.8964,83106.46814,618995.3655,642680.516,190288.2776,386120.9979,84824.33359,346118.1399,1593229.975,88735.27333,103965.789,144342.0914,320124.3841,132773.8327,503609.6104,508147.6792,258982.7665,85741.26831,409947.3012,119662.7896,924905.9065,677562.8489,5202.555679,41715.20819,1965.913607,7317.981499,4757.933546,1693.04911,4869.970184,37878.01195,6576.367724,8363.891751,719.2657123,2291.809889,281.3830596,7832.937475,2640.108421,7550.021247,5584.965349,7263.629438,244.1782174,-21.87646354,272.9795483,130913.9027,280615.2066,151875.7607,248684.1876,142692.8589,626947.2459,13036.0196,11958.96779,25433.5403,16015.28978,18564.40454,18914.55074,50909.0953,10695.35268,3950.322748,37003.42466,11643.19934,4738.078926,5750.280832,6711.399677,14825.4827,8653.366425,8980.37467,2508.685958
360.492.3,360,2,1,492,3,3184.650002,323703.2758,484724.6751,483462.1909,1691284.351,762383.3124,479317.8541,65676.31995,76391.57577,257907.0483,487589.0372,17204.51242,751064.2764,243642.6661,430408.1077,105732.1122,199518.9227,223170.0895,58786.74855,33304.74853,290206.1079,303932.1317,76460.60999,167298.0595,36233.32277,136569.6645,670948.2068,49557.40553,44019.93723,144052.4412,120160.3384,124618.3707,183998.377,185150.5295,118994.4545,64114.5584,188850.4365,53496.11006,508024.9415,359977.9603,2528.819626,8066.205128,75301.10865,952.4933604,251.6722026,6456.840287,10953.02366,15501.03869,4448.060218,2553.747043,1132.378231,500.1384829,196.7305921,12136.13032,692.9431739,1214.252871,193.4031607,1002.744225,135.0623322,-51.80337647,4.93114952,74291.8411,98033.86798,46178.68611,84712.83196,66309.76706,263252.8452,7554.274286,6412.387916,48413.5288,10723.29094,8286.016153,4085.082224,17943.73221,2455.360482,1360.2273,14730.99695,8947.14343,1774.840433,8930.427682,1486.781014,61543.32342,1045.684364,3758.034969,900.5946004
360.502.R2.4,360,2,1,502R,4,3754.918879,411690.8905,519550.9625,551903.547,1874537.649,809001.7644,525732.6374,86606.20054,337763.2026,228365.4345,376588.6075,30934.34936,804411.2695,250472.4348,501509.8859,116421.3703,224789.0297,240773.4363,66710.78963,42858.23166,326534.0669,671736.6778,81099.79172,184547.6993,43613.7645,154240.834,743654.2933,52639.0482,46867.13371,134369.6783,134358.4347,135140.0749,194800.6092,196776.6902,125599.728,76990.45534,211114.4686,42662.3493,582292.0681,429154.9771,4664.773628,10216.59531,58017.3691,4891.361249,829.0798321,13123.90183,8248.570107,22284.75786,2869.940776,2092.538013,2327.132281,3805.123145,575.6655514,3462.664208,5858.083702,11366.84386,1053.529079,11076.62526,3215.554079,155.7062523,187.6545889,97771.88416,104214.4803,51829.21753,100589.4813,84466.47524,287887.9242,8327.035453,8491.749074,12372.01954,9358.874789,27647.00101,6549.857663,7008.41424,4251.474397,3429.799826,5006.325014,6703.986732,5144.845226,6558.154648,2907.042944,7003.941702,1982.351505,4701.734487,796.7881464
356.360.R2.2,356,1,1,360R,2,3471.550722,597541.9281,576158.5824,1372380.974,770086.2614,276516.61,192195.1074,1531036.957,50316.93435,167838.9628,252622.8496,19843.33246,221311.3692,344116.5111,343745.2867,247975.7454,317546.5769,212013.8537,296539.0609,29809.7103,306307.2065,277839.2909,68422.70358,143812.099,33779.34135,120959.5157,608619.9098,30968.83548,21994.26471,50936.22487,137822.4569,43216.18225,61193.8941,61995.04592,59231.89425,37609.60816,164633.4542,44804.72482,390686.334,256083.1003,2469.88887,15654.64439,716.3603262,3107.296981,1540.083644,955.1394534,1975.382502,16763.56252,2756.091446,2817.254874,482.7617777,964.3811851,171.043402,2717.048046,1155.356173,2705.216085,1802.649698,2518.197867,225.1448404,124.2630738,52.10099016,59912.90524,96887.20607,51137.74282,82825.79577,57700.97751,243509.815,6548.242702,5295.585694,11285.95212,8900.466905,7634.419436,6543.530991,18347.56127,4535.049075,1507.277117,13612.63502,3889.808821,1808.385503,1999.321033,2655.536709,5668.564638,3014.070606,3680.745628,982.1772862
492.356.1,492,4,1,356,1,3508.355212,527250.0395,567398.7965,1137187.77,982664.6819,377389.1115,205356.1267,1203837.141,192383.3056,193138.9106,102158.42,21425.30232,213063.5863,311086.359,422766.0868,199352.9705,276203.5354,187642.0544,276167.3038,43743.63531,295521.9038,260672.5861,61301.05413,147983.6736,35713.20102,120213.0406,586447.9317,35867.96477,20643.07827,53928.79212,131335.9705,40622.1577,68599.41491,69436.66099,61162.55675,39450.99451,171791.3415,30668.34492,461134.9757,278046.1058,4274.652628,7513.26608,1536.233576,3397.933098,366.4231427,3103.913891,4224.241584,17587.05761,2869.883648,1643.206242,1747.764204,3243.908298,404.3895647,4040.304856,4934.563043,3502.478619,488.8792092,3362.025524,2135.55331,57.05943729,26.76700515,78133.67627,77506.86524,37363.23661,79873.82056,66337.69295,225183.3765,8128.855633,5426.651945,10501.56663,11073.60993,11554.83171,9661.458691,5700.227016,7821.99201,3993.206335,3720.081057,5531.61472,3394.616477,6822.221904,2262.376154,5988.436578,1470.912247,3574.781252,938.2018707
492.502.1,492,4,1,502,1,3676.95465,348627.7369,636365.4522,533522.6245,1638480.162,716720.2879,459527.8725,69297.22396,73838.64311,203546.5149,300200.4155,20185.63446,723949.0943,375499.134,436113.1863,102630.6771,196351.6332,214390.0244,58010.57595,37913.48549,289343.0686,539565.3182,71012.76049,161577.4727,37624.8475,131522.7098,641439.8327,48225.30538,45047.73115,57380.22663,123276.5327,114102.1087,169122.4087,170286.3194,111649.9004,42604.52213,186846.5044,35857.9203,503300.1931,362423.2877,4363.645461,8979.297442,1382.859492,878.7276388,334.4290164,14676.32204,8459.693174,23015.14863,6595.508949,3466.546142,1387.692168,1775.794735,408.1945717,8712.302699,2767.460361,869.0556991,273.5305401,779.6579199,275.2966911,83.40795635,182.598651,81410.68008,92133.37172,43828.98735,85212.25651,68657.86175,250306.2108,7575.341537,6011.444741,11557.11922,11916.32211,9610.536619,7641.584928,8750.505671,5829.036213,2890.808432,6469.146493,7123.246684,2066.614999,8606.930163,1896.996331,4971.841899,1214.310614,3908.090405,1390.069001
500.4,500,5,0,0,4,3633.306066,353778.0874,559420.1868,506737.1262,1610214.87,718178.8931,460673.893,63857.82217,110086.7613,226176.0405,293112.8357,25273.7292,693574.562,286054.705,243765.1349,98563.10269,191329.9538,204449.0061,59436.91481,38125.89171,265007.1768,260871.2948,68930.6844,162744.6098,36103.38587,131944.9632,635116.0925,43633.24526,42425.72667,155704.5177,119284.18,118745.9799,166863.0085,167612.5472,108680.176,68303.41948,190272.3885,38266.26626,501285.2077,369091.8301,4670.426443,8329.327135,76782.1747,10922.02539,625.5746614,3756.511606,7954.750405,17979.0096,2807.849762,1566.915569,2085.236794,6357.245931,492.5895058,2824.166736,10392.95547,8334.426663,334.215643,8167.225876,2901.36361,92.23139722,27.90582837,83328.15595,83701.98501,17386.72152,87777.53021,72918.04792,244609.7929,18263.93714,6889.004791,11128.48812,9832.402725,16278.165,8493.06993,5125.616993,6334.676031,5655.532559,3880.310101,4979.801552,4161.79039,9813.117343,2285.70808,15208.0854,717.0197436,3392.317401,727.2040954
360.519.R2.1,360,2,1,519R,1,4956.928046,530878.5955,516156.2284,1141380.753,3283722.979,2070614.3,1241502.398,2544769.947,126331.2243,370688.6414,853108.3443,35302.96494,2200212.99,256325.4545,2033984.494,317503.4048,512277.2145,610357.3484,867590.5183,64946.32361,525583.0085,1049441.06,193587.2256,154252.4562,54249.79914,114389.8538,1562659.854,145359.5962,66117.73497,182637.0896,268873.3723,237080.2441,631539.3213,632040.4701,268050.0855,94961.31688,276927.4415,182783.6919,757101.4551,524164.8947,1845.018885,9949.037106,1760.577265,1361.860299,639.0207767,5069.964132,25281.05798,27396.71718,5056.900583,3082.339256,4132.610368,1392.581177,617.5061883,9249.212738,1907.418738,4479.143395,627.7121357,4318.701484,4083.741066,288.3543911,131.8192747,87170.30566,266790.9861,109757.5393,143906.745,124198.8722,651872.5147,13466.85432,10952.52385,22180.89756,25951.53225,11914.31884,6456.502272,31813.82068,4255.08046,1667.214729,26209.45605,9516.913067,4325.370141,6003.776222,1885.496337,139202.4391,1282.669242,6562.316374,602.944951
356.492.2,356,1,1,492,2,3983.094448,590171.7786,688921.5712,1255982.133,1147695.524,437309.1143,234150.8355,1308458.706,56557.275,196940.4569,113851.8835,18104.99655,235892.6732,413476.1452,447348.1709,219945.7475,308800.27,214018.4416,298312.4045,47442.06573,353980.1548,321129.5444,71513.85527,167686.8338,41215.31091,138806.9071,660884.5471,43458.32357,29190.6886,60898.50851,130701.6114,42988.71003,79390.21878,80488.79859,69706.05043,47024.50354,189439.4135,34904.74659,537633.089,307516.4147,5111.680348,9362.533052,1670.729654,1202.40898,510.0961314,11423.97291,2313.240987,17596.08144,5421.271727,2756.004873,1297.3648,2466.380571,432.525179,10371.06214,4194.219877,1268.485858,386.504357,1146.887761,-51.73998838,108.2513649,185.6355307,87454.91304,90400.51086,43716.90859,89244.11344,70500.04454,255578.859,7581.856031,6025.645336,10944.60807,9490.695831,14521.55015,11023.16432,9883.013742,8792.478035,3270.902131,7387.975787,8577.291871,2158.332364,11085.10181,1888.996393,6419.586961,1381.294331,4352.694513,1055.752844
361.519.R2.4,361,3,1,519R,4,5755.091541,573166.121,562027.8629,1119875.368,3411872.787,2108475.952,1270834.633,2238881.453,627647.2085,310937.859,671389.4645,39787.35815,2284918.076,297353.1601,1884898.413,322875.2377,532040.5516,619876.7713,769789.0327,80756.6175,557140.3512,1047417.906,193997.9756,161609.5057,65309.93449,125215.9367,1587840.551,164803.1401,69364.83038,182393.9171,298718.4372,257815.6063,635836.655,638500.0408,259775.6883,98097.30876,291263.8244,160586.8545,826487.3042,603091.7924,1921.617698,12609.39164,1442.442919,2268.11098,1382.485269,3208.25657,18331.27946,40260.64705,5858.021785,2831.635405,3008.720374,1746.950449,709.8163533,5270.91487,2430.51505,4732.415347,695.8483079,4552.036266,2812.3071,584.9230676,1315.108348,101858.2595,273028.6218,111912.3228,154725.8235,131767.9986,679995.3448,14991.82438,8556.346307,21940.40858,13735.07692,16305.58078,8111.836765,36761.02162,5288.915925,2353.993534,29262.05128,5099.622438,3760.846845,3090.342696,2382.748911,68351.15375,1888.582783,6738.73537,2701.499699
361.4,361,3,0,0,4,3128.352088,343304.993,423999.6361,446873.0494,1597938.715,682453.592,469637.2376,65379.02247,104703.6375,242747.2721,847719.1016,25775.71362,701820.9218,193424.1818,362576.8046,97999.04007,189668.6687,208910.9445,55770.42224,35817.22648,260774.183,254682.6753,70314.17246,154254.0965,35100.9634,130724.5051,625079.0343,43601.6445,40251.59803,57118.21989,127190.8425,117893.0744,168637.6682,169685.2647,112197.3171,56079.15589,171863.2387,83227.89761,468214.5813,357328.0419,2940.322779,8924.441291,1269.375598,1654.008988,575.3222127,1118.31544,8531.898985,11174.79602,1937.519433,1654.151705,1890.573756,964.7215985,438.6659043,2254.188954,1255.601428,4540.442058,825.2486193,4372.413947,2462.67034,99.03831522,115.885658,77950.7156,91382.36599,46214.56061,84446.65847,69960.9948,247392.8872,7072.762623,6092.934189,9169.044936,7477.900867,15633.56611,4783.451647,17037.65297,3211.234131,1827.252063,13595.94248,4896.364743,4051.370338,2901.287137,2298.934938,36609.90973,1905.834235,4046.402698,1010.910626
360.500.R2.3,360,2,1,500R,3,3351.072922,330784.3063,535437.7791,487869.5629,1668533.923,764202.7269,482081.365,60976.83156,74404.57058,261762.4053,477537.8854,24411.29964,733659.3458,267345.8206,450524.2797,100739.5929,193468.7138,220264.5294,60795.96589,35806.63378,264799.0878,271186.3329,73556.50445,168978.0522,34978.20651,136504.2431,670240.4129,44564.22731,44458.10609,147067.5637,123884.4195,126629.7203,184279.5363,184980.9464,118043.8789,63921.06034,186849.0636,51677.27111,487198.9449,373239.8596,2688.944229,9714.883826,77725.97569,1451.932896,596.4705466,6972.721288,9820.381793,17980.89899,3875.340494,1943.668566,2567.968546,2961.767642,310.1011528,2781.626873,4651.961242,5992.933335,231.3675638,5908.140321,3315.009045,342.0191369,-30.02490166,73823.48625,94228.41019,18656.32436,87121.93389,72861.27167,259899.6235,17365.73329,6256.333387,15001.26879,12572.53238,13232.93397,14869.42138,5164.547174,12317.32367,2604.255466,3010.232869,4913.04935,4459.906714,5135.601693,1510.398589,80745.5501,932.0117278,3862.401728,792.3828828
360.492.R2.4,360,2,1,492R,4,4943.66503,392714.3408,892222.3912,655262.0319,1922091.803,845323.5119,559118.5823,87715.58368,343210.717,238354.4734,358981.352,21335.77939,877858.9914,595971.459,290476.9003,121841.3326,227937.4449,256497.2534,68807.23229,42330.27126,339561.8455,351572.0051,85583.51055,186005.5422,43666.22741,158393.7977,750455.949,50815.47653,45304.88849,69440.72562,138387.5986,133488.532,208079.3822,210143.8327,131383.5656,51061.63826,205691.9836,39012.03071,584898.6222,395471.2653,3953.674589,9285.70964,1891.104587,1256.968387,546.2190022,2544.991423,14066.39899,12815.72058,3965.595816,3751.323772,662.0983245,353.7264808,238.8678064,8072.17481,580.0255598,1714.91186,179.3037551,1594.486969,6.424316291,61.81857163,500.8974538,89338.66691,111724.775,56996.29654,96087.60169,72776.86426,292610.675,8008.14042,6001.748627,13971.37147,11741.00192,11627.86141,5514.644244,25629.6209,3553.160029,2170.238643,21103.98415,5872.870657,2392.487351,5976.506507,1927.677418,4916.483424,1193.660633,4391.195582,1250.961508
